"msno","payment_plan_days","amt_per_day","plan_list_price","actual_amount_paid","discount","sum_auto_renew","sum_cancel","member_duration"
"0qtqeu/jgc2cSaHBJPrL8VIrYobbEbNRVRKc8UrR/No=",30,4.96666666666667,149,149,0,1,0,31
"0r/Og+AoWKE3YhEai3ybn3LwXiONHRmtpBTKOEgNaOA=",30,4.96666666666667,149,149,0,1,0,36
"0rbTWmflDH/nbA45O+XZBOYlYyIa5oP+/smcJ9mSn10=",30,4.96666666666667,149,149,0,1,0,30
"0RPEktRXDuuKzH8EZ9iTMhvjjxMd7Dvppdwoi3RuJXE=",30,4.96666666666667,149,149,0,1,0,31
"0s0RqUJGalftuimRA1sqMZ3Jkhabnpf5PZk5k0mtnJw=",30,4.96666666666667,149,149,0,1,0,30
"0siswFVxdEwEF7+efIBqYvFR15RnmUvjANKpZTHelhs=",30,3.3,99,99,0,1,0,31
"0swVpXAQYdic88tzKzBxcbgGxL3rGnXum5OPZbOHidw=",30,3.3,99,99,0,1,0,31
"0t0N1S2+yk6UkqjzD23GHEGp2Gk2ZYXqZhO6+pwjFgM=",30,4.96666666666667,149,149,0,1,0,30
"0Ta+BaAnIuvTg29oc8REQV8CTU+SJcncwvwUyj4XVOc=",30,6,180,180,0,2,0,57.5
"0tYddTPPWMf5ib9DtFWqrpGkih+Z9Ubp0TvzhUCYH5E=",30,3.3,99,99,0,1,0,31
"0vFrL/w5IxtDSzqF+ncNtX5HuiV+gVc3mOx2O0MM6/I=",30,4.96666666666667,149,149,0,1,0,30
"0VU2KCS+DL48ePhrr2IDfr+tRLnJgr876b1C5MZVEzY=",30,4.96666666666667,149,149,0,1,0,31
"0vX09CNeJsTATIQOS4K2VuZIHCU76QmXYeh3u5JPzAk=",30,4.3,129,129,0,1,0,32
"0wugbT8+8QNipSAIBTIbQnCsRAaOcSpV7hTLnWU6SvE=",30,4.96666666666667,149,149,0,1,0,30
"0WWMjxi+XDIJ7OBhI87liEO7VcwgQ+K/gHFDYtOz9gw=",30,3.3,99,99,0,1,0,30
"0xuScoqd5HrsQVG/hQw5TmSDXz0xxS1CKOqO+k3I288=",30,4.96666666666667,149,149,0,1,0,30
"0xXjmovY1bKEsZoSxBDjLf1i0vCHdNfRaZP+HPo/hAU=",30,3.85555555555556,115.666666666667,115.666666666667,0,9,2,506.444444444444
"0YrinEddHLqkzWLrM9/hGQ7bnouXirBaOpvD3aV5JWs=",30,3.3,99,99,0,1,0,30
"0Z44uf23APgDVerIFoqTffno2EhLi7yn08nnTF76pxc=",30,4.96666666666667,149,149,0,1,0,30
"0z67kE4HPU/qh8xwmx1cRGbOAF9FqqrAO6S+INvjDlw=",30,4.96666666666667,149,149,0,1,0,32
"0Zb9xqQuBcg3iPI+BlIVXgJClh4A+1iewgib1GPMWME=",30,3.3,99,99,0,1,0,31
"1+tWdK4jW3sDbx2nx1ofygVhiU4VLvkAyUR8EvNM1NA=",30,4.96666666666667,149,149,0,1,0,31
"102w+pB9Py0VuGKRg9ZsRji3V2OSxo/aaRJng51p5vY=",30,3.3,99,99,0,1,0,30
"11BWoEBrp16CfZS0T1G/g0b/FOFy2guyoVJFqJ9fdps=",30,6,180,180,0,1,0,36
"11ZryqIVBRpTeYFLSd4INDLT8pMkM2yLBXJm2QV9b/4=",30,3.3,99,99,0,1,0,31
"12aR9BmXPRyVr22T9yoP7rCnIsdG3YOSwWPcLhyszuw=",30,3.3,99,99,0,1,0,31
"14Eej+d3wGb/tIfeL8ppFtzRJPHDGM8oSR1ihz9MeX8=",30,4.96666666666667,149,149,0,1,0,30
"159GHGYF1/9a0dep2zkY6NN0lsYCaMJZVuKqFI+YGaE=",30,4.3,129,129,0,1,0,31
"15Y3NTcraH9flNRokwbcmb9r0n5A2h67IoX3JT0wOtw=",30,4.96666666666667,149,149,0,1,0,30
"16/8az9RTa5P+C3UOQW8vsJyBP1OCfzZesyIqChMdSg=",30,4.96666666666667,149,149,0,1,0,31
"17TFQnoWd+8ZEVsC7nfY2RCk3k7iKyCX9XQxSH0pfVg=",30,4.96666666666667,149,149,0,1,0,31
"18Y60zBQHznHJzhyg1WrLA8jq7/8r8Qoea1kh0FauUY=",30,4.96666666666667,149,149,0,1,1,0
"19dFso1Db5H5Mu08ecLsF6j4S5SRJxPSaKPvzOG25SU=",30,4.96666666666667,149,149,0,0,0,30
"19fKfUShbXgLe2opmX1AdX3sqJQlguccdS8WjY2OSNI=",30,4.96666666666667,149,149,0,1,0,31
"19XybWZcT2jKTebf9RoB8QuSPrf5MQ8/f7y6s27bYj4=",30,3.3,99,99,0,2,1,15.5
"1aoHYaZPnWfw3YSexeH1FUO+ZRPay5oDZ3+2JYFP640=",30,4.96666666666667,149,149,0,1,0,30
"1aUzd1xty/jYWYjkVA3tP1BWugf3e/COTIOyWmXib6w=",30,4.96666666666667,149,149,0,1,1,15.5
"1b9yLMwxHVQ7Tq392OST4MGGprO/j4Lfw8rI7zMqMNU=",30,4.96666666666667,149,149,0,1,0,30
"1BO/6ingMKzQvJpyxK3iNHLy9OMWbFd17ESRBykBQrQ=",30,4.96666666666667,149,149,0,0,0,30
"1bTfBH4zzsyWRurKNa6f7j6edeL2MYWu8fYh6H8UCes=",30,4.96666666666667,149,149,0,1,0,44
"1C1WtNlxkFqscAkbqm3Is2Rlla/VhAslX71ZEF9dvUE=",30,4.96666666666667,149,149,0,1,0,32
"1ci+VxB5gWOJD/IFRGhrLmXKP8BHyb2JnOA988wW32A=",30,3.3,99,99,0,1,0,31
"1cs5Krsg3IfHPQH13feA4y/BdGiFmqAnkQaJkDMqovM=",30,4.96666666666667,149,149,0,1,0,30
"1dAP/nrNh7WhtR3ZUrZFw95601hqzZQvbT1wFm4MB2E=",30,3.3,99,99,0,1,0,31
"1dCH3p9IQc91YUm7xsF8uXsAw8c5/2q75SttJ9nI3V4=",30,3.33333333333333,100,100,0,1,0,31
"1DLJeWeNUk/6dJVeEoRJzQiZKOaiAB33MfAYzbPYVnc=",30,4.96666666666667,149,149,0,0,0,30
"1DuvqZnJaP+o9K86zSlaA1RJv+7OavUTBDZA8zHMHGY=",30,6,180,180,0,1,0,30
"1dV/iImmHbWWifn4Mj+W6/nlYojSJCh3WaFn+1SIsIs=",30,4.96666666666667,149,149,0,1,0,31
"1e40jyBOz1gA8/B4HVMaaXUxSJAoFWRACdihTvQBjOY=",30,4.96666666666667,149,149,0,2,0,52.5
"1FRuFvtRjntP7KqlcB97JkHSGNkTNrzYXy1sTvxyKDA=",30,3.3,99,99,0,1,0,31
"1G8lnRWFk0068ddAv6wIUYu7Rar2q3tgP0pNjcJJ/7c=",15.5,1.65,49.5,49.5,0,1,0,189.5
"1gzuu7NXwNUnBcH/KuE+J6yWk+c5c90Om6LqZPyvQQk=",30,4.96666666666667,149,149,0,1,0,30
"1h1B6zVplS8jSocwLp6TqiVvIwk7KCmZET2nWA5FeCM=",30,4.96666666666667,149,149,0,1,0,30
"1hTWGpVRbrD5Jio4LJnUUzJZOOFwVM/4EOwuFvGh8Dw=",30,4.96666666666667,149,149,0,1,0,30
"1i8MX/U36j77VKlDPoNclHfxFdBG+Ka5bT/e8xPmLTY=",30,6,180,180,0,0,0,36
"1IhNo7OgaXb9tPa3+d6WUBff92bwA+e8jV4W+hSlXI4=",30,3.3,99,99,0,1,0,31
"1InvkL1teVMm0/3ySVe1w0FgHKW+8Jy7+TgQ0L+8Us0=",30,4.96666666666667,149,149,0,0,0,30
"1iWzg6bTeecQHz79vxgRLyLG4k8IrDpGTR7BKz84h5g=",30,4.96666666666667,149,149,0,1,0,31
"1j/+y64762idLo3OUR5KVqhfLiR5V1qjtnK0A3hGEf4=",30,3.3,99,99,0,1,0,31
"1j7OqkikW+vKUyA/3GnQtEENjbriKHAguhX366yyWuE=",30,3.3,99,99,0,1,0,31
"1jSTC/9ENRB1YsW+yNuM8uK1EsE0ncMjrG0dctvOlSE=",30,6,180,180,0,0,0,30
"1KUDQ8sNUtx0+WDN9U/itwSArxN1slw6qfbMoyHmWuM=",30,6,180,180,0,0,0,30
"1lJaiNtYrWLNpPGIKQ6ewx7ZNnK5tL2HvHGh1VG/qKc=",30,4.96666666666667,149,149,0,1,0,30
"1Ll0hfNCi+yLTr8x8wGZr8aYy55MmCmGvif3K9dvJ50=",30,4.96666666666667,149,149,0,0,0,31
"1M8Mcd9DBJK/v0725iTxS9gWK1gAQ3jMzNDgIJUSAhc=",30,4.96666666666667,149,149,0,1,0,32
"1McYCMLff7yFqH3FgdmMcRoaNcZPNwmz63m7i2YaGaU=",30,4.96666666666667,149,149,0,1,0,31
"1musdkzizFmowulLHT0h0EEZbBvxhGbH1Y5XnxShgOI=",30,3.3,99,99,0,1,0,31
"1mVYdQut6cBFGpOfMcSTX6QeM/qX79UChECkRzsR/5U=",30,6,180,180,0,0,0,30
"1Mwg87p2go4haLDW8sKhP4YF5m4K5mE6nUryEtcZbg4=",30,4.96666666666667,149,149,0,1,0,31
"1N6zgsBuZx5rxfJlqcHhQxcjnMCC3G4nt4/2hX85ERY=",30,3.3,99,99,0,1,0,31
"1NksqVl3RO4petUF2YBtPnbWjgKHz0eDzZpgNRU9FeM=",30,4.96666666666667,149,149,0,1,0,31
"1NmhUclgwBk/l2G6trrXyTL+sMm31B9YItNS9QJkhfs=",30,4.96666666666667,149,149,0,2,0,41.5
"1NnM95/awUWpKswT2RG9HqKRfS4kVSZtyqP9AT+27Zg=",30,3.33333333333333,100,100,0,1,0,31
"1nTmW5w2IxX87b11yMPpLvL8QFO7yVnF1SsLH59+NMM=",30,3.33333333333333,100,100,0,1,0,31
"1NZ5mGBJL6vqAhutJJLeUaHetJNrfi5zOChGbTJhWSE=",30,4.96666666666667,149,149,0,1,0,31
"1o01/fa5jnHephOtQPYVNSiNpAs896ty3hUT3SQbJxw=",30,4.96666666666667,149,149,0,0,0,32
"1pARZ2YUY31wv+5gNgi0XVu07shkGEySylsfFc7a7Es=",30,6,180,180,0,1,0,30
"1pSmT0fuGtSUvonPtFpMcHXjXsJ1q0glY/ADbDlVT+I=",30,4.96666666666667,149,149,0,1,0,30
"1pwbmEbzrnLlyJG7YwXf8SOiM9YNJBEWz6dQ79EYh0E=",30,4.96666666666667,149,149,0,0,0,30
"1q1bGhTI1gksoN8fOn3CMcOrzv2Sq+Y4e6P7r8kZ64A=",30,6,180,180,0,0,0,30
"1QD+V4X11zjv4+Zj3+F5F4AERFQMcpbhJVXrMj3DVEE=",30,4.96666666666667,149,149,0,1,0,30
"1QQgHJqyYKt5UQL/wtk+5IT78SP822Kwgi54165LRwc=",30,3.3,99,99,0,1,0,30
"1qzkwiC2XBqxZkp2wRHO+yveJKNPvIlCMEF4KiO5MLI=",30,4.96666666666667,149,149,0,1,0,31
"1rhu6aSjkFVxPy4teIHxPJARkQMDmmN5QlMHZUnqlM4=",30,3.33333333333333,100,100,0,1,0,31
"1sikk3TUvQOQE8DUeryt01JcOdKEVWBkNOrU4o0jQ3o=",30,4.96666666666667,149,149,0,2,0,56.5
"1SPomdKHDmA7Dh2VlvhODmLIY1181C/iI0s4tpnjjR0=",30,4.96666666666667,149,149,0,1,0,31
"1StsU7JtXzbflpT4tCYhbwMktWDfzZo4Ge/iZaQ/bUw=",30,3.3,99,99,0,1,0,31
"1t0YSvINKqc0clQK3xgXZAyvKWnQDu/rIkq3Vg7Xp2Y=",30,4.96666666666667,149,149,0,1,0,30
"1Ti+1nNZ3yvJkd8IzIhAQSb2x1Rte59Tv7WlV0vkFps=",30,3.3,99,99,0,1,0,31
"1tXvM7ePZxbNjTvXtg03oM3lVS+jr+h7Z/mmILkwZAE=",30,3.3,99,99,0,1,0,31
"1uHvBziMy62NrcR2w4jHIKec+FKLaHhJOmE/TCj7AC4=",30,4.96666666666667,149,149,0,1,0,31
"1UkfRDBRsUaZbkZxeLa1lBXga216XjD7Zz0Ky9qHWwg=",30,3.3,99,99,0,1,0,31
"1vn+jgiMjWihBOSci3bQHpNsQm+eX29Z/WX1TihP9TA=",30,3.3,99,99,0,1,0,31
"1X09QVhd2C0LNIOtuIwKD0SXlYYJqW0732lEXFT8yro=",30,4.3,129,129,0,1,0,31
"1X134AnEG752GdE4Y019VHNb6tL/UlkOE+QyR2CNcnA=",30,6,180,180,0,0,0,30
"1x82N0sUFOzaNMMhAREAu68Zu8Bk8ir+QE3DGiuR2m4=",30,3.3,99,99,0,1,0,31
"1xLg53z28+k+wRjZVFN/f/AOGVGYqHfJQNo4eFEXnws=",30,3.3,99,99,0,1,0,31
"1Xug1aD25KX9dm4qWj74Ncw9qHcRCOK2PZynvgRI2yk=",30,3.3,99,99,0,1,0,31
"1y+ETwH6H1WPO7PEQWU5OEgJrFbUEPRd+uQ7XUD4LE4=",30,4.96666666666667,149,149,0,1,0,30
"1Z7uEzc+csQm8D7HzNZssPXFqBrvA0D0283N4Kvv0OY=",30,4.96666666666667,149,149,0,1,0,32
"1Zby/D4kbnEh8mvAWHAqKEAcQZxRZOJOkqdQ39PjgIs=",30,4.96666666666667,149,149,0,1,0,30
"1ZeOp+oZTCYaLs/BlXnTBfTnQpUxDyqn7LwqTn9Z8UE=",30,4.96666666666667,149,149,0,1,0,31
"1zj7sEupUff6S+PNYeXXll1xD82KfBw4qXTGT2tBfC0=",30,4.96666666666667,149,149,0,1,0,31
"1zvLrUUoHZ9Y+vJ/6JXknXkjYmTYDNfKGBFMkhj01aQ=",30,4.96666666666667,149,149,0,1,0,31
"212BRSjRsbko5xLbptjAJWeurRpKaYwkHpvQSOAkAaU=",30,3.3,99,99,0,1,0,31
"22mQbhM+fvgYGhuH0UGqqc8FueWa1od5EAtfqjnp/jU=",30,3.3,99,99,0,1,0,31
"22Z9Ldp2UA+aJ58HDX8zGpIu0zxtN9eYvmLZN8rFFzg=",30,3.3,99,99,0,1,0,31
"23Hqyff7/GnoiHYYh9fLiRYtrR2HLmAQMwGaFdrNq7U=",30,4.96666666666667,149,149,0,1,0,30
"249Sj/sQPMUInDZsdhxvu9VFY0VRsuTiW2+KTKvOSj0=",30,3.3,99,99,0,1,0,31
"24S9HkYcPT9eo+ufihOzX3fUn6r68KBJLVq0TFLYYcg=",30,3.3,99,99,0,1,0,31
"25TrpKvZt2tr+aljirLC+IPKnT6UFfl03sV3481Xmho=",30,4.96666666666667,149,149,0,1,0,30
"263lhHeeBpbiYNG5DQuPbydAsSOHWVlDeQIgPBYdITQ=",30,3.3,99,99,0,1,0,31
"268C/wFHrOTbgKGb7FZn3ef4GJ/oyjuSBE9zD1YRjQ4=",30,4.96666666666667,149,149,0,2,0,53.5
"26OOcA7+Fc9cmgIUJ8wdRFLLxt1cfNDlbBwl3SriN4w=",30,4.96666666666667,149,149,0,2,0,41.5
"28mNDK8e/CAaWWcAQgZ5u1DC12PxpaS//1D9qPu73iM=",30,4.96666666666667,149,149,0,1,0,31
"28Xe1FDgAXN0EvDeB/P5n+68lrZyE3pQNmjRsf+e0lY=",30,3.3,99,99,0,1,0,31
"29UQaTLoSF4ZimlhYf1crj7yShKw3429kV76XNnsy98=",30,4.96666666666667,149,149,0,0,0,30
"2Aq88JcYGFBRYc13nn0PSzJn8Saz/8AqcEnbOhlvu44=",30,3.3,99,99,0,1,0,31
"2B2gwrxBRHF3XRgTwKJps/DiYW1uJAu1vfrmVJYjGas=",30,3.3,99,99,0,1,0,31
"2bCJ5khvUAKPQZLRTCB/XOhQRrht/ZJoZ5FWVxMrM7U=",30,4.96666666666667,149,149,0,2,0,44.5
"2co7eT1FZo1daMZ34z9jkcJm5QoZXIjO5lOnzm1sPdY=",30,4.96666666666667,149,149,0,1,0,30
"2CSAK3xnel55evwsFbE8MkGZahB7z8DA+7ZsxkE4L2k=",30,4.96666666666667,149,149,0,1,0,30
"2cyI/JrF/yeOEq7807rk96O7eAAmwyoW5Ou/JTbNiDk=",30,4.96666666666667,149,149,0,1,0,31
"2DAe89Y/lRlDGk5N30sLAUKWNIuKdCWXa4bOiSrB5wY=",30,4.96666666666667,149,149,0,1,0,30
"2dG3f2Yik1gP6JYU85olDZn32SkAxT2C6D76WVIcZh4=",102.333333333333,2.77777777777778,400,400,0,0,0,141.333333333333
"2dW8KYij+VgCgSOexWX2f8DvwP7Bcsn81vIbhwi6VrQ=",180,2.97777777777778,536,536,0,0,0,184
"2eZqefzkLbD/9ttusOYou15Bv+oOwB3n3MQDeoum02A=",30,4.96666666666667,149,149,0,1,0,31
"2fEpEVYCl2qEbJaZ91dIkbtHFpfPZB6QVv6bJ/3Y7DY=",30,4.3,129,129,0,2,0,61.5
"2FjdXBYARyi1ROC39O1qYXZSQPe0meMX2lG7PEWGzGk=",30,4.96666666666667,149,149,0,1,0,30
"2FmrmsY5TZsxcdFc8MGxM2Ca5Ex2fgR1MfGaf4exVRk=",30,6,180,180,0,1,0,31
"2fWzvHpQHDIoBmmgGcJiNkFSNgVxDgQV52uPXQo3q8E=",30,4.96666666666667,149,149,0,1,0,30
"2gB6PuqCL7MLhYuNPTxjFlLZSWq7sauWPZR7Mra/NSU=",30,6,180,180,0,1,0,30
"2gbEl6P9/DeHoVbKYCZgwPaD1Y7MjrkkLEy9kLisg/A=",30,6,180,180,0,2,0,42.5
"2hnUBLUSBTVHue+FGAm9eRrGPUT1kFnh2bd8S7wtEkE=",30,3.3,99,99,0,1,0,31
"2I6f4dCKNIMmQf+6114WSSGrpYnj5qvoCfbhl876ouc=",30,6,180,180,0,1,0,31
"2iEWITopT1n3gVz7vl6VvT21eQzHZwNfUbdUU95PSQo=",30,3.3,99,99,0,1,0,32
"2InUm89DDFTjIfOFazS9EZALWiy+HBUUHOV8sFojBpI=",30,4.96666666666667,149,149,0,1,0,30
"2IOYxR0gHKYRHqqIdKz/HjK3HPYlOREFiGiXtbtS8Ug=",30,3.3,99,99,0,1,0,31
"2J4O72D1w/V9U5TtMY+O6c8/XuD0V//UNO7I+RFSsyE=",30,4.96666666666667,149,149,0,1,0,31
"2jjKEDBwd6GLO414uZHLGhsmUd3jXJtPB89e3BMC5xc=",30,4.96666666666667,149,149,0,1,0,31
"2jjv1Zx0na+eRBkzYD05XNZjWsaNXkzeVoaXRhorjxg=",30,4.96666666666667,149,149,0,0,0,30
"2jkipoqHES7ILa3jWID0azLHqMr5NuZgarBBlXtmgkg=",30,4.96666666666667,149,149,0,1,0,30
"2JmWhaq3ygMnmhOwvgVtEFMYNh+eUVYSloQT9RBG9BE=",30,3.3,99,99,0,1,0,31
"2JocyE/0X0ilFp/wfal2nHYLMTmE9gTZz0+7EWwFXDw=",30,4.96666666666667,149,149,0,1,0,34
"2jX/hKdohajkh0jJlnBBlWCmqAAffZLZAUy78QBUuEY=",30,6,180,180,0,1,0,30
"2LBPBm1fJiL7TW+BC8fewcX4T6lnYU3R5qUeWMo/0G8=",30,4.96666666666667,149,149,0,1,0,30
"2lIN21LrBDoTRWSD4NbY/GzSkf0plLgH4J8qapG91AY=",30,4.96666666666667,149,149,0,0,0,30
"2LMtutOcrED5VjyMvgoaUxbgFMIm+Q4UWV5tEAtVqyM=",30,4.96666666666667,149,149,0,0,0,30
"2lo5WMITRXbJ8VDyjs6qi5kl3AlEA2zZTFLZdFAc4Nc=",30,4.96666666666667,149,149,0,0,0,30
"2LsNLu9EhenHml5ocP5ED73uE3JR38ZWR7XN/sthvXM=",30,4.96666666666667,149,149,0,1,0,30
"2M2HFLtXVAlKij8wGIvawOo0bx/Nlp/EhaCTRjFH+Fs=",30,4.96666666666667,149,149,0,1,0,30
"2ma64X0Qp3uOmwmWIKa8s2YEc2SZKOjSaIZusl/dK2Y=",30,4.96666666666667,149,149,0,1,0,34
"2MIjBKzhzspObtoXYByrNMxf8WwtoPx3mdIXN41PsJA=",30,4.96666666666667,149,149,0,1,0,31
"2MuHaN/WnON8J4sZNpFx9WGmMcKwWiHt4Ag5edPX3Qw=",30,3.33333333333333,100,100,0,1,0,31
"2n3ZrUxFlL4wppJP6sUKUTBI27jT0JUA9UPCgZ/gFTM=",30,4.96666666666667,149,149,0,1,0,32
"2n8pNZykE0Bvr1GQ1SkEPfQiYXWcdmSM5uYWNz5pmug=",30,3.3,99,99,0,1,0,31
"2oj2LYhVcdvC8cUPFjJThlZjBBrYMU/rJ0UFZNT1PuA=",30,3.3,99,99,0,1,0,32
"2oV6JWjhlGGUCQoI0t0EY1fSOOwcFKow8jB5emMYQVA=",30,4.96666666666667,149,149,0,1,0,30
"2ptCGTjCVA/2NC+Iv8Ma/vLVK3t6zfXNxSlsJeLmT4g=",30,4.96666666666667,149,149,0,1,0,32
"2QA+y68pNUd1zskvgZlkfOydQwS/Wbi81l/w4OKfCzc=",30,3.3,99,99,0,1,0,31
"2QYhrpqlPqZs+vQdvTZj8RoD3Yyv2yOUgPuaeCPufZY=",30,3.3,99,99,0,1,0,30
"2QZ2JDeoNOeqo7lcPkBaNSBpk898hSOjB73AMs76B5g=",30,4.96666666666667,149,149,0,1,0,31
"2r+NIkcMsH6YiAW6/YTjQCLy3bdNFfsF6mRmtDHVpjw=",30,3.3,99,99,0,1,0,31
"2rDoCrfm1EBSS60hQKOtycnVLC6Rcik8sc0BCOiH7CQ=",30,4.96666666666667,149,149,0,1,0,30
"2SALmO2YIZbZBq5adJKek1+w/tfIqDOQA2gMJ0o/RCc=",30,4.96666666666667,149,149,0,1,0,35
"2SIS0oUCizZGPwyaEcCuKZ9DDv2AF1cfUzxqhHvdwII=",30,6,180,180,0,0,0,30
"2SJb8GlaZsCKEcf16HkJlCCEVXGZY03IGpGb2OnRyC4=",30,4.96666666666667,149,149,0,1,0,31
"2tB65jWMYpHODjaLQaSYrB4gjqQT1+mWKvbaqh2FpYE=",30,4.96666666666667,149,149,0,1,0,31
"2TpnEA5KWNU/FLGV5zCQmfyjxyr/jAU4vjHsBFkKTjU=",30,3.3,99,99,0,1,0,31
"2uB12ylwWmD7nA3hq9mPjT8DU0PUhLYS5ogmKn7NjUs=",30,4.96666666666667,149,149,0,2,0,52.5
"2ukEBko5j2kgufeKbkEwoUdX0dRf/Mushu42pzSK+k8=",30,4.96666666666667,149,149,0,1,0,30
"2uTx4uYECtbKuj6Wf6eFjPqQ2jVxqmqqjmDNODMfJ0U=",30,4.96666666666667,149,149,0,1,0,31
"2vIfuMCdy1cD8fiUCdq2rroQ2ebBIov5n3ezA9PsmJQ=",30,3.3,99,99,0,1,0,31
"2Vn4PyAUbnXpQw9E14KorqAiArvNPEMuPgPe0einFyE=",410,4.3609756097561,1788,1788,0,0,0,413
"2watM28Ft9pjIUoj1J7JWkVlsMVjvlhaZym+xL0XjXw=",30,3.3,99,99,0,1,0,31
"2Wqparc3n4oyd+eXp/BDrp0zdKBEhCDYN7ezWIfl3DU=",30,4.96666666666667,149,149,0,2,0,57.5
"2XoJhaVDO+gXttLlXxHbNkLo6PX53WKHxuZRvPvxUn4=",30,4.96666666666667,149,149,0,1,0,32
"2XwIsAXwxkQuVTJv2649l+vJxsT9keqCne6ohNWttfw=",30,4.96666666666667,149,149,0,0,0,30
"2yMBzR3AbcdgL41HIFd8OBk3bsC8Cns1lbCr2sVMxC8=",30,6,180,180,0,0,0,30
"2yolDgAlOhB+VX3HEqYTBrD96ekWTFPiTY1Re+0O45c=",30,3.3,99,99,0,1,0,31
"2z0LE694AI06znGJ7lSVfSqNdW/ns2Il/fCNau9O/Gk=",30,4.96666666666667,149,149,0,1,0,31
"2Z2wR9cZEQXqATCcj+2m7PhY8EI/++z4S3/jlwbfNTY=",30,5.48333333333333,164.5,164.5,0,2,1,15
"2zE2NhRCD7wiqAmYYrGXmLE1c0w4MFZW2AZ7DhQCCDE=",30,6,180,180,0,1,0,30
"2ZSolp4WeK8HfhVbwDtMG023QQsV85yyHyOAeJJcdqI=",30,4.96666666666667,149,149,0,1,0,32
"3/sckHPoZacNYB3QLDrVmlkChPbmdFrrRQYiF59lago=",30,6,180,180,0,1,0,33
"32G9bO23eQURIppkL7uzVe5Ey+sV9siTRfAXsTANXlk=",30,4.96666666666667,149,149,0,1,0,30
"32s5QLHJ3Z1cfFyp9iJH9YyjYQno4P4VbEKAsbOsR6g=",30,4.96666666666667,149,149,0,1,0,30
"32UueloGu1iCoDWQghphQnUOmzp+10p61OhL0QGMSlc=",30,6,180,180,0,1,0,31
"34hwKVuuVma+VlxffyAbxWWWNawW1014GLpVj/J3W9o=",30,4.96666666666667,149,149,0,2,0,60.5
"34osD7KQSA7fWYhaQkGSs2N1lFpQt3dW9pcWsJyD9Xo=",30,4.96666666666667,149,149,0,1,0,31
"37u40NS6T6bHPlQ1T3rPBoyzEzT7VgDCYOknnpPgYkk=",30,4.96666666666667,149,149,0,1,0,31
"38OLdU5nXJHuREoyiept8YihJNBLT3jYvILKB82cCRU=",30,4.96666666666667,149,149,0,1,0,30
"38Z9KTGXMBN/GeMWn4x7VLl5xAPTO20KzrnnJu0CCag=",30,3.3,99,99,0,1,0,31
"3A1re5eCFIv1UIECYYZN8gMdiJMsdxPA4z9Vrh88NeI=",30,4.96666666666667,149,149,0,1,0,31
"3A2kiuVctFOOmh6b8hdFaFHKo/ANnjwTU5rLmuHyXeU=",30,4.96666666666667,149,149,0,1,0,31
"3AGy5wuq4hha/JrVKIhsDrGOgPv03XsC/y1FDOnmLwI=",30,3.3,99,99,0,1,0,31
"3avQenO/XXa8sRMxKGlrAiwZc9Dppr7xyNWZxciN2po=",30,3.3,99,99,0,1,0,30
"3BtQojTojc4eE9Z8tBhXREi5kAOavnMBweB94iWmvSQ=",30,3.3,99,99,0,1,0,31
"3CeeLTA9qKTXdqKR7t43UKO5nQkKjAt8UWZtD5lNgHY=",30,3.3,99,99,0,1,0,31
"3Ct8C1uq/WfuCN3Td0aElLZhDl3g7sHZu33UA3ioTVE=",30,4.96666666666667,149,149,0,12,0,652.583333333333
"3D5bzhCNajf4M7iTmzTaFzzgE6M9vGqQFgEXwQVbLDU=",30,4.96666666666667,149,149,0,1,0,30
"3DG9JBG4xnzDbztT3TQKsohnPY2zZkklwXsNvyBFgGE=",30,4.96666666666667,149,149,0,1,0,33
"3dLT04N9m+3t/Vp5ICVZZ9+qX0U/G7SnWXnMTdiBq94=",30,3.3,99,99,0,1,0,31
"3eGPo77BvJGUJRwRrLdIK3VUns7c9VSCRa8PIkoTHNg=",30,4.96666666666667,149,149,0,1,0,30
"3ervIbyQnoc2+zVC6PX9W3v2NJfrCy3hEtgRHUs+g3o=",30,4.96666666666667,149,149,0,1,0,30
"3EVPrToXGcfr4Rkky+rNf5sFtdJFp2Mv8GZXRWX+L6w=",30,6,180,180,0,2,0,58.5
"3f5ZjTkOK9Cymndrp3oFvzCNe/1ki/Fip2fsXp3tp8o=",30,4.96666666666667,149,149,0,1,0,31
"3g3/hiv7W4u4e5zQiFR3PzuI7XlmBM8qXzOXt+0p5CQ=",30,4.3,129,129,0,1,0,32
"3H1nDAxFck++bnVxeGKk+7HDKAUKKNeEm8Q1cxSklqQ=",30,3.3,99,99,0,1,0,31
"3HDtBar1DdmH3T7t1S9FwZV69p5xFCJxM1SnFm6rS24=",30,4.96666666666667,149,149,0,0,0,30
"3HZ+8QTJe5jc5bu651Jgy48fUTENxS3+0UpMb1qLErI=",30,3.3,99,99,0,1,0,30
"3I2SI12mufDil4JywTeZddruMnIXNI5wRfpAUB1TOck=",30,6,180,180,0,1,0,30
"3iRxOhHDwNFr4jLYxC0vH4L8YxxMmsISpvDa5kltF3w=",30,3.33333333333333,100,100,0,1,0,31
"3JX4wcmNiMrBw8VCtqd7dkTZRtbZB4JWl8VcQx7eyIU=",30,4.96666666666667,149,149,0,2,0,41.5
"3JxPyBBMqueyFF5qG1ic5i/VQ+w2k9lESEUa9apkT4E=",30,6,180,180,0,1,0,30
"3K28DVP6hijD8wv/hw1wnpv/MgjEaFo+qaK1c6jDiuE=",30,3.3,99,99,0,1,0,31
